tweet_id,text,label,candidate
1289354722734817280,"@USER it. won’t. matter. 

#dumptrump",AGAINST,
1298110759604543488,so #cocaine is trending. #rncconvention2020 #rnc2020 #trump 🧂 ❄️ 🎈 HTTP,NONE,
1311226985784328193,"@USER @USER biden did it his own way. didn’t get into a shouting match with him. trump was a rude, insubstantial showman just as expected.",AGAINST,
1301902625110200321,"i heard, 'no justice no peace' if @USER wins. good luck. good luck. #trump2020 HTTP",FAVOR,
1295082869002575873,just cause donald trump is awesome #trump2020 🇺🇸 HTTP,AGAINST,Trump
1296246771862118400,"i'm joining the #womenforbiden watch party for the #demconvention with @USER, @USER, and two broads talking politics guests @USER &amp; @USER!  💃🏽",FAVOR,Trump
1286783203873783809,"@USER same. every time i hear our amazing. bad ass, huge hearted president speak, when i see the children he is saving i cry. he is restoring this beautiful country back to the was it was intended to be. he does this for all americans, every color, shape and size. #wwg1wga #trump2020",AGAINST,Trump
1287479617809453061,@USER ✋for sure.  #votetrumpout  #voteblue,AGAINST,
1253739239142899712,"@USER @USER don't hold your breath.
#votebluetosaveamerica 
#votebiden 
#trumpisnotadoctor",FAVOR,Trump
1300848257665503232,"@USER a very good friend of mine who's very popular, is a vietnamese immigrant who told me he doesn't know a single asian who will be voting for #joebiden.
he is a great american and absolutely despises all things socialist and communist .",AGAINST,Trump
1303783829807783936,@USER i like this sign much better : at my nieces elementary school in missouri 🇺🇸 #alllivesmattter #equalityforall #trump2020 #trumplandslide2020 #trumplandslidevictory2020 #2ndamendment #teachersforsafety￼ HTTP,FAVOR,
1311040572669427712,@USER yea what really scares me is trump is likely to have a election day lead from election day vote and trump will be insane and claim victory mail in votes 5 to 1 for biden.,FAVOR,Trump
1234920903999475713,@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,AGAINST,
1291795844383948800,"@USER #biden2020 is not taking guns or defunding police. this is about fraud, something the #trumpcrimefamily is familiar with.",AGAINST,
1294364939474350080,"just wanded in nyoo yowk to see🔍 my bwoffew, wobewt. we’we going fow nyoo yowk on nyovembew 3wd. we’we going to weduce taxes, incwease waw enfowcement, and bwing it back big💪 time🕰️! #maga HTTP",NONE,
1217636999647109124,this @USER vs @USER stunt is ridiculous! i am so embarrassed for #elizabethwarren. i expected more from her. #bluewave2020 #bluenomatterwho #dumptrump #demdebate,AGAINST,
1301940839820619776,@USER @USER @USER trump said the right thing. fake news can spin it all they want! #factsmatter #trump2020,AGAINST,Trump
1311119484137205761,joe is sleepy💤#maga #blmdontmatter #trumptrain,FAVOR,
1230314731317219328,".@USER is desperate and swinging for the fences

the crowd is loving the jabs at bloomberg 

#yangisthefuture #demdebate
#demdebate9",NONE,
1297609246020907015,"@USER @USER @USER @USER actually, i think so too
#trump2020",FAVOR,
1225966571245490183,"oh, no, does mayor pete not know what decriminalization means or what is on his own website? #demdebate",NONE,Trump
1299676356469551104,@USER @USER @USER got that right buzz! but its staying democratic! i would rather see nothing get done than allow the rethuglicans to rape america! #votebluetosaveamerica,FAVOR,Trump
1303085576544022529,@USER @USER because he won and beat hillary!  #trump2020,FAVOR,
1296522587523227648,@USER @USER maybe they should look into him being on epstein’s plane 26 times. and did it take clinton to forbidden island?  #trump2020 #wakeupamerica,AGAINST,Trump
1311108082135490563,@USER lock her up!!!! show them once and for all criminalization is a crime!!! weaponizing the fbi (pres obama and vp biden) to achieve political goals is a crime. the only way for the democrats to understand they cannot get away with corruption is to prosecute!put real criminals away!,AGAINST,
1230325182021025792,i am trying to imagine who would look more simpering and mauled in a trump/bloomberg debate. #demdebate,NONE,Trump
1300656635740782594,"#imvotingforjoe because i'm tired of seeing this moesha vs. monica crap at #1
#moesha #joebiden #trumpmeltdown",FAVOR,Trump
1263559641453211651,"@USER this former republican tx veteran and her family will be voting for tx veteran @USER to boot @USER’s crime enabler &amp; ventriloquist dummy @USER from @USER moscow mitch’s corrupt @USER.

#flipthesenateblue #tx #sc #ky #co
🇺🇸#votebluetosaveamerica‼️ HTTP",AGAINST,
1254520333731688448,"let the record show HTTP
i did not vote for trump! i will vote for @USER and all dems to save us from this nightmare! #votebluetosaveamerica",FAVOR,Trump
1230313777117245440,pete to mike’s defense unsurprisingly. #demdebate,NONE,
1310971002453741574,"@USER their plan doesn’t even include biden. he is their trojan horse, and they’re not even trying to hide it anymore!",AGAINST,Trump
1301134315363987456,@USER open america! #democrats governors love lockdowns to keep unemployment high to blame trump to win elections.  they hate america and are destroying america and her people.  #voteredtosaveamerica2020 #trump2020landslide #trump2020,AGAINST,Trump
1239509030441234432,"the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon",NONE,
1289918941641338881,"@USER i see alot of accused accused accused and not heres some facts facts facts....

#trump2020",AGAINST,Trump
1295569073032634369,@USER keep up the great work! #votebluetosaveamerica #bidenharris2020 #flipthesenateblue #bluetsunami2020 HTTP,FAVOR,Trump
1311102692660514816,@USER i have literally never made a comment on this social media platform in my life and will probably be silenced after this one. biden is not competent even when reading a screen. and you’re bashing trump directly and indirectly with your teams questions. ignoring biden’s fails.,AGAINST,Trump
1297049901793267712,the #kindness is the point HTTP,FAVOR,Trump
1292609513636405250,"@USER @USER he just met with whitmer who, delivered the dnc response to sotu, is very popular in michigan,  very articulate and ready day 1 for presidency if needed. thinking she may be the sleeper pick and would be a popular one with many for #biden2020",FAVOR,Trump
1304809170840039427,"@USER if you like trump being president, go right ahead and write in tulsi. i will do what my country needs. i will sacrifice my preference and vote for someone who can end this. not warren, not tulsi, #joebiden. please join me.",FAVOR,Trump
1295543342680465409,"""democratic national convention: michigan gov. gretchen whitmer delivers her address"" #demconvention HTTP",NONE,Trump
1296774077164789765,"@USER the humanity, hope, leadership, and character exuded from the #demconvention made me proud to be a american once again.  also i cried too many times to count.",NONE,Trump
1298449559144861696,even if you destroyed our once-beautiful rose garden — it’s still our house that you cannot use for your political gains. #rnc2020,NONE,Trump
1230322142148841472,oh shit! warren just through bloomberg through a table! #bernie2020 #demdebates #democraticdebate HTTP,NONE,
1311185686532206592,"@USER well done tonight, i am an independent voter and you won my vote. i proudly support the calmer, more collected, rational, mentally competent candidate at this debate. #sidinwithbiden #bidenharris #bidenharrislandslide2020 #nevertrump #bidenwonthedebate",AGAINST,
1295012880849534976,"@USER it must have been amazing seeing it in person, videos like this give me goosebumps! 🇺🇸🇺🇸🇺🇸 #godblessamerica #trump2020",AGAINST,Trump
1254505944769335298,or institutions that hold him in check -- and setting the us up for a disaster when those institutions are needed more than ever.” from cnn article. #votebluetosaveamerica,AGAINST,
1310980745398190083,"so you guys really spent two weeks claiming trump was on adderall— only to have joe biden refuse to take a drug test ahead of the debates, and now you’re silent? 

liberals could not be more full of it. 

@USER will be clearly be loaded up tonight.",AGAINST,Trump
1297920695234695168,"just 71 days...

today's truths:

trump did not discover plasma therapy...and it has not been proven effective 35% of the time.

hydroxychloroquine is still medically ineffective against covid-19 and not recommended due to side effects.

#voteblue2020",AGAINST,
1270880787487916032,"@USER @USER @USER @USER @USER or these, so many great, strong, honorable, first nation (native) leaders. lets build  their monuments and name forts and bases for them instead of racist trash. make america proud again! #votebluetosaveamerica   #biden2020 HTTP",FAVOR,Trump
1290005581617483776,"how old were you when you realized that “dammit i’m mad” spelled backwards is “dammit i’m mad”?

#biden2020 

#votebluetosaveamerica HTTP",FAVOR,Trump
1239339235959885826,"⚡️ fact-checking the eleventh democratic presidential debate

#demdebate 

HTTP",NONE,
1311158025953013761,"@USER cry more, baby. #presidentialdebate #trumplost",AGAINST,
1298070749505363968,watching the rnc #rnc2020,NONE,Trump
1287490722132877313,@USER trump's america protects citizens from the tyranny of criminals? great. #maga,FAVOR,
1302252242406445058,@USER preach it sister! i am so tired of white liberals thinking they know what’s best for our black communities. the amount of hateful slurs used against me simply for supporting trump shows that they care about black votes not black lives. sick of them. #blacksfortrump #maga 🇺🇸💪🏿,AGAINST,Trump
1311109926727700480,biden vs trump. off,NONE,Trump
1289924426041974784,@USER @USER democrats just want defund the police and to leave the cities under control of vandals and criminals. #blm #trump #trump2020 #maga #kag2020 #fourmoreyears #maga2020,AGAINST,Trump
1302616584213553152,"@USER works both ways #maga
fuckem",NONE,
1297339869748920321,"i hope @USER #sexcapade with @USER was worth it. #donaldtrump is still paying for that #wap 
#sunshine HTTP",NONE,
1293376322664837126,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention wizzard, i appreciate you thinking of me with these wonderful people! it's time to take back the wh and congress! 💜🕊🌊 #voteblue2020 HTTP",AGAINST,
